data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2018-02-23,Piedade,Sudoeste,-23.717,-47.4142,21.99,28.22,17.54,78.07,24.78,11.4,17.56,1.86,2.92
2018-02-24,Piedade,Sudoeste,-23.717,-47.4142,21.53,28.43,16.1,76.88,26.3,11.95,16.75,0.02,2.61
2018-02-25,Piedade,Sudoeste,-23.717,-47.4142,21.99,29.29,16.1,75.45,23.97,10.91,16.8,0.01,2.29
2018-02-26,Piedade,Sudoeste,-23.717,-47.4142,22.24,27.77,17.07,81.58,16.47,7.68,18.58,27.76,1.15
2018-02-27,Piedade,Sudoeste,-23.717,-47.4142,21.72,25.47,19.38,87.6,16.66,7.91,19.45,10.77,1.17
2018-02-28,Piedade,Sudoeste,-23.717,-47.4142,23.31,29.16,18.57,82.42,23.93,11.1,19.79,1.91,1.19
2018-03-01,Piedade,Sudoeste,-23.717,-47.4142,24.02,28.97,19.42,82.74,20.63,9.64,20.58,4.67,1.03
2018-03-02,Piedade,Sudoeste,-23.717,-47.4142,23.49,27.19,20.39,87.59,19.42,9.11,21.2,13.6,0.84
2018-03-03,Piedade,Sudoeste,-23.717,-47.4142,23.14,27.68,20.41,87.58,18.51,8.69,20.83,1.62,1.26
2018-03-04,Piedade,Sudoeste,-23.717,-47.4142,23.54,29.31,18.94,81.18,20.43,9.55,19.75,0.07,1.38
2018-03-05,Piedade,Sudoeste,-23.717,-47.4142,24.13,29.49,19.53,82.28,22.32,10.34,20.58,4.51,1.18
2018-03-06,Piedade,Sudoeste,-23.717,-47.4142,24.24,30.11,19.33,81.74,20.27,9.45,20.51,7.04,1.36
2018-03-07,Piedade,Sudoeste,-23.717,-47.4142,23.19,28.63,18.78,82.71,15.44,7.24,19.83,1.79,1.7
2018-03-08,Piedade,Sudoeste,-23.717,-47.4142,22.83,28.51,18.72,79.66,16.41,7.67,18.88,0.09,3.05
2018-03-09,Piedade,Sudoeste,-23.717,-47.4142,22.59,29.06,17.18,78.0,22.84,10.47,18.13,0.11,2.11
2018-03-10,Piedade,Sudoeste,-23.717,-47.4142,22.76,28.82,17.98,79.13,17.61,8.25,18.52,0.42,1.47
2018-03-11,Piedade,Sudoeste,-23.717,-47.4142,23.87,30.76,17.71,73.5,25.42,11.68,18.11,0.04,1.31
2018-03-12,Piedade,Sudoeste,-23.717,-47.4142,25.41,31.83,18.78,71.94,21.55,9.94,19.47,0.33,1.55
2018-03-13,Piedade,Sudoeste,-23.717,-47.4142,25.31,32.22,20.11,74.82,20.78,9.62,19.91,0.21,1.87
2018-03-14,Piedade,Sudoeste,-23.717,-47.4142,24.82,28.98,20.89,82.93,22.58,10.47,21.59,18.13,1.71
2018-03-15,Piedade,Sudoeste,-23.717,-47.4142,25.16,29.68,21.46,83.35,21.5,10.01,21.94,3.89,2.06
2018-03-16,Piedade,Sudoeste,-23.717,-47.4142,24.33,28.94,20.83,83.79,22.0,10.11,21.16,1.99,1.35
2018-03-17,Piedade,Sudoeste,-23.717,-47.4142,23.85,30.18,19.33,80.87,21.21,9.89,20.04,0.34,1.74
2018-03-18,Piedade,Sudoeste,-23.717,-47.4142,24.71,31.35,18.65,75.65,24.11,11.07,19.59,0.01,1.01
2018-03-19,Piedade,Sudoeste,-23.717,-47.4142,25.53,31.33,19.98,77.18,19.15,8.97,20.86,1.27,1.5
2018-03-20,Piedade,Sudoeste,-23.717,-47.4142,23.66,26.08,21.97,91.3,18.97,8.91,22.15,39.42,1.19
2018-03-21,Piedade,Sudoeste,-23.717,-47.4142,22.57,26.68,19.48,89.89,17.11,7.97,20.74,13.25,1.21
2018-03-22,Piedade,Sudoeste,-23.717,-47.4142,21.83,27.6,18.01,84.66,15.85,7.38,18.93,1.26,2.14
2018-03-23,Piedade,Sudoeste,-23.717,-47.4142,22.97,28.63,17.98,83.86,20.75,9.65,19.82,0.53,1.53
2018-03-24,Piedade,Sudoeste,-23.717,-47.4142,23.86,28.36,19.94,80.77,22.44,10.4,20.11,0.82,1.74
2018-03-25,Piedade,Sudoeste,-23.717,-47.4142,23.5,28.53,18.45,80.5,21.01,9.74,19.71,2.02,1.99
2018-03-26,Piedade,Sudoeste,-23.717,-47.4142,22.63,25.63,20.15,88.98,8.38,4.19,20.66,5.51,1.16
2018-03-27,Piedade,Sudoeste,-23.717,-47.4142,21.72,23.91,19.89,92.29,12.85,6.16,20.39,8.21,0.84
2018-03-28,Piedade,Sudoeste,-23.717,-47.4142,21.78,25.75,18.72,87.53,17.36,8.16,19.47,5.77,1.13
2018-03-29,Piedade,Sudoeste,-23.717,-47.4142,21.73,25.92,19.02,88.19,17.88,8.36,19.54,5.06,1.47
2018-03-30,Piedade,Sudoeste,-23.717,-47.4142,22.29,27.13,18.47,86.17,17.92,8.35,19.64,5.2,1.13
2018-03-31,Piedade,Sudoeste,-23.717,-47.4142,21.8,25.02,19.4,88.38,12.8,6.07,19.72,9.31,1.28
2018-04-01,Piedade,Sudoeste,-23.717,-47.4142,21.67,24.92,18.78,90.55,14.23,6.69,20.0,7.74,1.89
2018-04-02,Piedade,Sudoeste,-23.717,-47.4142,21.77,25.85,19.0,85.69,12.59,6.02,19.06,2.04,1.86
2018-04-03,Piedade,Sudoeste,-23.717,-47.4142,21.86,26.58,18.47,87.53,10.39,5.05,19.52,7.13,1.29
2018-04-04,Piedade,Sudoeste,-23.717,-47.4142,21.34,26.51,17.94,85.61,18.41,8.44,18.59,1.12,1.44
2018-04-05,Piedade,Sudoeste,-23.717,-47.4142,21.34,27.32,16.62,81.82,20.4,9.32,17.69,0.24,1.13
2018-04-06,Piedade,Sudoeste,-23.717,-47.4142,21.03,26.99,16.78,82.56,20.51,9.35,17.53,0.25,1.57
2018-04-07,Piedade,Sudoeste,-23.717,-47.4142,21.18,27.65,16.32,81.61,21.52,9.69,17.5,0.1,1.55
2018-04-08,Piedade,Sudoeste,-23.717,-47.4142,21.49,27.59,16.77,82.6,20.78,9.42,18.16,0.04,1.88
2018-04-09,Piedade,Sudoeste,-23.717,-47.4142,21.72,27.91,17.09,81.42,19.27,8.76,18.04,0.01,1.81
2018-04-10,Piedade,Sudoeste,-23.717,-47.4142,21.43,27.8,16.42,80.49,20.54,9.36,17.51,0.01,1.67
2018-04-11,Piedade,Sudoeste,-23.717,-47.4142,20.93,27.89,15.67,77.82,21.08,9.5,16.27,0.01,1.66
2018-04-12,Piedade,Sudoeste,-23.717,-47.4142,21.37,27.61,15.05,75.67,18.74,8.56,16.4,0.07,1.23
2018-04-13,Piedade,Sudoeste,-23.717,-47.4142,22.53,29.02,16.69,73.53,20.81,9.54,17.0,0.03,1.44
2018-04-14,Piedade,Sudoeste,-23.717,-47.4142,21.73,27.04,18.32,80.82,17.28,7.96,17.95,2.86,2.83
2018-04-15,Piedade,Sudoeste,-23.717,-47.4142,19.54,22.61,17.43,90.1,10.71,5.11,17.83,5.21,2.91
2018-04-16,Piedade,Sudoeste,-23.717,-47.4142,18.96,24.15,16.24,84.19,12.38,5.82,16.01,2.43,3.37
2018-04-17,Piedade,Sudoeste,-23.717,-47.4142,18.8,24.79,14.93,79.9,15.77,7.16,14.87,0.98,2.62
2018-04-18,Piedade,Sudoeste,-23.717,-47.4142,19.18,26.05,14.1,76.8,20.06,9.0,14.4,0.12,1.62
2018-04-19,Piedade,Sudoeste,-23.717,-47.4142,18.69,26.08,12.39,75.72,21.38,9.41,13.52,0.42,1.17
2018-04-20,Piedade,Sudoeste,-23.717,-47.4142,19.03,25.82,13.38,71.76,18.38,8.14,13.23,0.12,1.57
2018-04-21,Piedade,Sudoeste,-23.717,-47.4142,17.41,25.42,11.16,74.6,20.55,9.17,11.89,0.02,1.71
2018-04-22,Piedade,Sudoeste,-23.717,-47.4142,19.08,26.7,12.72,79.22,18.17,8.21,14.94,0.07,1.58
2018-04-23,Piedade,Sudoeste,-23.717,-47.4142,20.2,26.82,15.1,79.12,17.82,8.09,15.91,0.02,1.43
2018-04-24,Piedade,Sudoeste,-23.717,-47.4142,20.85,27.88,15.6,77.6,18.28,8.23,16.13,0.02,1.4
2018-04-25,Piedade,Sudoeste,-23.717,-47.4142,21.43,28.19,15.76,76.36,17.83,8.14,16.38,0.01,1.31
2018-04-26,Piedade,Sudoeste,-23.717,-47.4142,22.18,28.87,16.83,76.93,18.2,8.39,17.23,0.0,1.25
2018-04-27,Piedade,Sudoeste,-23.717,-47.4142,22.24,28.96,17.2,76.16,17.57,8.08,17.14,0.08,1.32
2018-04-28,Piedade,Sudoeste,-23.717,-47.4142,22.04,28.56,17.2,77.31,18.39,8.42,17.24,0.05,1.28
2018-04-29,Piedade,Sudoeste,-23.717,-47.4142,21.93,28.73,16.89,74.23,18.41,8.38,16.31,0.05,1.21
2018-04-30,Piedade,Sudoeste,-23.717,-47.4142,21.74,29.2,15.56,70.49,18.37,8.35,15.19,0.02,1.28
2018-05-01,Piedade,Sudoeste,-23.717,-47.4142,22.21,29.07,17.68,68.38,15.66,7.15,15.49,0.01,1.03
2018-05-02,Piedade,Sudoeste,-23.717,-47.4142,21.69,28.71,16.25,75.45,15.63,7.16,16.31,0.04,1.28
2018-05-03,Piedade,Sudoeste,-23.717,-47.4142,21.7,28.71,16.15,69.99,17.32,7.93,14.89,0.03,1.39
2018-05-04,Piedade,Sudoeste,-23.717,-47.4142,21.7,29.86,14.6,68.27,18.5,8.3,14.43,0.02,1.27
2018-05-05,Piedade,Sudoeste,-23.717,-47.4142,22.49,29.81,17.48,66.36,15.85,7.16,15.07,0.03,1.26
2018-05-06,Piedade,Sudoeste,-23.717,-47.4142,21.06,28.76,15.47,74.38,16.67,7.57,15.39,0.09,2.08
2018-05-07,Piedade,Sudoeste,-23.717,-47.4142,20.05,26.15,15.97,79.74,13.67,6.26,15.96,0.74,2.38
2018-05-08,Piedade,Sudoeste,-23.717,-47.4142,20.02,26.49,15.59,78.88,14.03,6.45,15.68,0.45,2.44
2018-05-09,Piedade,Sudoeste,-23.717,-47.4142,19.68,26.9,14.92,74.84,17.55,7.86,14.16,0.03,1.98
2018-05-10,Piedade,Sudoeste,-23.717,-47.4142,19.33,26.85,13.67,74.21,17.28,7.75,13.82,0.02,1.36
2018-05-11,Piedade,Sudoeste,-23.717,-47.4142,20.06,27.38,13.59,72.79,15.57,7.06,14.36,0.02,2.01
2018-05-12,Piedade,Sudoeste,-23.717,-47.4142,19.88,25.86,16.09,78.86,11.28,5.21,15.74,0.12,1.49
2018-05-13,Piedade,Sudoeste,-23.717,-47.4142,19.23,26.19,14.89,76.59,14.8,6.63,14.49,0.02,1.72
2018-05-14,Piedade,Sudoeste,-23.717,-47.4142,19.89,27.32,13.9,76.55,16.6,7.41,15.05,0.02,1.87
2018-05-15,Piedade,Sudoeste,-23.717,-47.4142,19.77,24.81,15.51,80.4,10.55,4.9,16.05,0.17,1.57
2018-05-16,Piedade,Sudoeste,-23.717,-47.4142,19.83,25.6,14.99,80.66,12.06,5.5,16.09,0.5,1.57
2018-05-17,Piedade,Sudoeste,-23.717,-47.4142,20.07,26.69,16.07,79.17,15.04,6.86,15.79,0.16,1.81
2018-05-18,Piedade,Sudoeste,-23.717,-47.4142,20.61,27.44,15.37,78.74,13.36,6.14,16.26,7.68,1.81
2018-05-19,Piedade,Sudoeste,-23.717,-47.4142,18.94,24.0,13.48,88.78,7.01,3.37,16.9,4.48,3.15
2018-05-20,Piedade,Sudoeste,-23.717,-47.4142,11.93,18.52,7.59,72.89,16.15,7.09,6.41,0.05,2.41
2018-05-21,Piedade,Sudoeste,-23.717,-47.4142,12.46,20.44,6.33,72.49,17.8,7.79,6.81,0.42,0.94
2018-05-22,Piedade,Sudoeste,-23.717,-47.4142,14.61,23.58,7.04,69.42,17.48,7.59,7.9,0.03,1.38
2018-05-23,Piedade,Sudoeste,-23.717,-47.4142,15.58,23.84,8.49,77.98,15.73,6.94,10.99,0.02,1.54
2018-05-24,Piedade,Sudoeste,-23.717,-47.4142,16.95,24.9,11.67,77.92,15.39,6.92,12.46,0.03,1.69
2018-05-25,Piedade,Sudoeste,-23.717,-47.4142,17.45,24.69,13.28,80.09,11.69,5.3,13.35,0.48,1.85
2018-05-26,Piedade,Sudoeste,-23.717,-47.4142,17.72,24.58,13.06,79.65,14.82,6.66,13.51,0.58,1.31
2018-05-27,Piedade,Sudoeste,-23.717,-47.4142,17.52,25.15,12.85,77.45,16.08,7.22,12.68,0.1,1.64
2018-05-28,Piedade,Sudoeste,-23.717,-47.4142,17.06,25.21,11.52,74.15,15.75,6.98,11.26,0.01,1.86
2018-05-29,Piedade,Sudoeste,-23.717,-47.4142,16.94,25.02,10.08,71.03,15.54,6.91,10.41,0.0,1.52
2018-05-30,Piedade,Sudoeste,-23.717,-47.4142,17.24,25.14,10.39,70.07,16.21,7.2,10.63,0.02,1.31
2018-05-31,Piedade,Sudoeste,-23.717,-47.4142,17.49,25.41,10.79,64.28,16.02,7.08,9.45,0.0,1.39
2018-06-01,Piedade,Sudoeste,-23.717,-47.4142,18.24,25.68,10.64,63.14,15.83,7.09,10.23,0.0,1.63
2018-06-02,Piedade,Sudoeste,-23.717,-47.4142,20.07,27.77,13.92,67.64,9.68,4.44,13.38,0.7,2.05
2018-06-03,Piedade,Sudoeste,-23.717,-47.4142,16.89,20.26,13.28,83.69,6.6,3.1,13.99,2.05,2.79
2018-06-04,Piedade,Sudoeste,-23.717,-47.4142,16.01,21.99,12.85,78.42,7.33,3.46,11.98,0.24,2.61
2018-06-05,Piedade,Sudoeste,-23.717,-47.4142,17.85,23.4,13.54,79.7,6.56,3.09,14.04,0.76,1.21
2018-06-06,Piedade,Sudoeste,-23.717,-47.4142,18.53,24.12,14.97,84.87,8.56,3.89,15.64,0.92,1.4
2018-06-07,Piedade,Sudoeste,-23.717,-47.4142,18.48,24.51,14.77,84.99,6.52,3.08,15.63,2.89,1.73
2018-06-08,Piedade,Sudoeste,-23.717,-47.4142,15.99,22.27,10.56,79.03,11.98,5.24,11.82,0.37,1.07
2018-06-09,Piedade,Sudoeste,-23.717,-47.4142,16.19,24.23,9.88,77.74,11.5,5.02,11.7,0.02,1.42
2018-06-10,Piedade,Sudoeste,-23.717,-47.4142,19.28,25.01,14.23,78.49,9.51,4.39,15.25,0.01,1.4
2018-06-11,Piedade,Sudoeste,-23.717,-47.4142,21.44,28.47,16.88,75.67,12.0,5.47,16.44,0.01,2.02
2018-06-12,Piedade,Sudoeste,-23.717,-47.4142,21.93,28.73,16.62,75.96,10.92,5.04,16.99,2.76,2.2
2018-06-13,Piedade,Sudoeste,-23.717,-47.4142,21.04,26.56,17.69,86.06,8.2,3.88,18.37,5.3,1.82
2018-06-14,Piedade,Sudoeste,-23.717,-47.4142,15.88,20.07,12.9,82.7,6.61,3.13,12.77,1.47,2.97
2018-06-15,Piedade,Sudoeste,-23.717,-47.4142,14.1,16.49,12.25,85.36,8.35,3.88,11.65,1.55,2.6
2018-06-16,Piedade,Sudoeste,-23.717,-47.4142,14.61,18.93,12.4,84.71,8.43,3.86,11.95,1.13,2.52
2018-06-17,Piedade,Sudoeste,-23.717,-47.4142,16.09,22.94,11.78,81.62,13.09,5.9,12.52,0.26,2.01
2018-06-18,Piedade,Sudoeste,-23.717,-47.4142,17.01,23.13,12.64,82.54,11.45,5.15,13.6,0.07,1.73
2018-06-19,Piedade,Sudoeste,-23.717,-47.4142,18.23,24.91,13.36,78.59,13.62,6.08,13.97,0.02,1.29
2018-06-20,Piedade,Sudoeste,-23.717,-47.4142,18.47,25.56,12.95,73.01,14.99,6.72,12.85,0.02,1.23
2018-06-21,Piedade,Sudoeste,-23.717,-47.4142,18.2,25.61,11.59,70.01,14.02,6.26,11.96,0.04,1.65
2018-06-22,Piedade,Sudoeste,-23.717,-47.4142,18.39,25.14,13.31,70.74,12.42,5.54,12.31,0.04,1.02
2018-06-23,Piedade,Sudoeste,-23.717,-47.4142,19.38,26.75,12.71,64.94,14.35,6.42,11.63,0.01,1.45
2018-06-24,Piedade,Sudoeste,-23.717,-47.4142,20.55,27.72,14.71,62.4,13.66,6.17,12.44,0.02,1.24
2018-06-25,Piedade,Sudoeste,-23.717,-47.4142,19.99,27.26,15.77,63.97,14.67,6.54,12.25,0.02,1.63
2018-06-26,Piedade,Sudoeste,-23.717,-47.4142,20.0,28.39,12.65,58.21,11.35,5.12,10.49,0.01,1.4
2018-06-27,Piedade,Sudoeste,-23.717,-47.4142,20.06,27.83,15.25,61.82,12.6,5.64,11.63,0.01,1.12
2018-06-28,Piedade,Sudoeste,-23.717,-47.4142,19.52,27.89,13.79,69.59,11.09,5.06,12.72,0.02,0.97
2018-06-29,Piedade,Sudoeste,-23.717,-47.4142,19.68,27.0,13.1,64.01,14.88,6.72,11.86,0.02,1.43
2018-06-30,Piedade,Sudoeste,-23.717,-47.4142,19.35,27.24,12.38,64.48,13.63,6.12,11.71,0.02,1.58
2018-07-01,Piedade,Sudoeste,-23.717,-47.4142,19.61,27.13,13.78,69.81,14.15,6.33,12.95,0.05,1.24
2018-07-02,Piedade,Sudoeste,-23.717,-47.4142,20.03,27.89,13.79,62.41,14.46,6.37,11.67,0.0,1.54
2018-07-03,Piedade,Sudoeste,-23.717,-47.4142,18.63,26.57,13.32,73.58,13.44,6.02,13.26,0.23,2.13
2018-07-04,Piedade,Sudoeste,-23.717,-47.4142,18.58,27.02,13.47,75.9,13.44,5.99,13.53,0.18,1.63
2018-07-05,Piedade,Sudoeste,-23.717,-47.4142,20.17,28.27,13.7,68.21,14.54,6.46,13.05,0.01,1.18
2018-07-06,Piedade,Sudoeste,-23.717,-47.4142,19.95,28.4,13.46,64.29,12.56,5.57,11.9,0.04,1.19
2018-07-07,Piedade,Sudoeste,-23.717,-47.4142,19.04,26.3,13.44,69.6,12.95,5.72,12.33,0.03,1.73
2018-07-08,Piedade,Sudoeste,-23.717,-47.4142,19.55,27.89,12.62,60.81,15.49,6.86,10.88,0.0,1.69
2018-07-09,Piedade,Sudoeste,-23.717,-47.4142,18.54,25.91,12.82,71.77,12.62,5.57,12.69,0.26,2.0
2018-07-10,Piedade,Sudoeste,-23.717,-47.4142,12.78,18.69,7.94,73.68,12.28,5.49,7.68,0.16,2.61
2018-07-11,Piedade,Sudoeste,-23.717,-47.4142,11.88,18.9,7.36,74.04,12.52,5.52,6.66,0.01,2.46
2018-07-12,Piedade,Sudoeste,-23.717,-47.4142,12.29,20.91,7.06,70.21,16.78,7.23,5.57,0.0,1.41
2018-07-13,Piedade,Sudoeste,-23.717,-47.4142,14.89,23.62,6.85,61.94,15.05,6.66,5.95,0.01,1.16
2018-07-14,Piedade,Sudoeste,-23.717,-47.4142,19.41,27.19,12.0,48.34,16.36,7.26,7.75,0.0,0.96
2018-07-15,Piedade,Sudoeste,-23.717,-47.4142,20.52,28.71,11.69,47.96,16.84,7.41,8.12,0.0,1.12
2018-07-16,Piedade,Sudoeste,-23.717,-47.4142,19.4,28.1,11.84,49.56,16.54,7.34,7.85,0.01,1.12
2018-07-17,Piedade,Sudoeste,-23.717,-47.4142,18.94,29.07,11.66,52.24,16.47,7.31,6.99,0.01,1.49
2018-07-18,Piedade,Sudoeste,-23.717,-47.4142,19.44,28.3,11.29,57.98,16.5,7.33,9.9,0.01,1.6
2018-07-19,Piedade,Sudoeste,-23.717,-47.4142,20.38,28.66,13.13,60.87,16.72,7.48,11.71,0.01,1.72
2018-07-20,Piedade,Sudoeste,-23.717,-47.4142,20.37,29.61,13.07,58.4,17.01,7.53,10.95,0.01,2.0
2018-07-21,Piedade,Sudoeste,-23.717,-47.4142,19.34,28.81,12.74,63.68,13.16,5.88,11.14,0.03,1.81
2018-07-22,Piedade,Sudoeste,-23.717,-47.4142,18.35,25.9,13.23,74.59,11.6,5.2,13.21,0.04,2.52
2018-07-23,Piedade,Sudoeste,-23.717,-47.4142,18.98,26.74,13.75,71.81,13.76,6.14,12.75,0.01,1.3
2018-07-24,Piedade,Sudoeste,-23.717,-47.4142,17.69,25.3,12.15,76.36,13.23,5.92,12.71,0.08,2.43
2018-07-25,Piedade,Sudoeste,-23.717,-47.4142,18.22,24.95,12.88,75.45,13.17,5.9,13.04,0.0,1.55
2018-07-26,Piedade,Sudoeste,-23.717,-47.4142,19.44,27.08,14.06,68.11,15.78,7.1,12.03,0.02,1.47
2018-07-27,Piedade,Sudoeste,-23.717,-47.4142,19.7,27.85,12.66,57.6,16.43,7.31,9.82,0.0,1.44
2018-07-28,Piedade,Sudoeste,-23.717,-47.4142,20.68,29.01,12.92,49.09,17.22,7.62,8.54,0.02,1.55
2018-07-29,Piedade,Sudoeste,-23.717,-47.4142,21.27,29.83,15.05,50.93,16.26,7.24,9.76,0.01,2.39
2018-07-30,Piedade,Sudoeste,-23.717,-47.4142,19.39,24.0,15.95,70.34,9.16,4.2,13.49,2.73,0.97
2018-07-31,Piedade,Sudoeste,-23.717,-47.4142,16.16,21.4,12.2,83.6,9.71,4.41,13.15,8.39,2.21
2018-08-01,Piedade,Sudoeste,-23.717,-47.4142,14.59,20.59,11.91,79.62,5.44,2.66,10.79,2.77,3.17
2018-08-02,Piedade,Sudoeste,-23.717,-47.4142,15.98,21.93,12.09,82.72,9.51,4.4,12.76,2.13,2.18
2018-08-03,Piedade,Sudoeste,-23.717,-47.4142,15.85,19.43,13.45,91.77,1.86,1.0,14.48,18.43,1.36
2018-08-04,Piedade,Sudoeste,-23.717,-47.4142,17.54,23.37,12.75,81.4,7.2,3.45,13.93,2.38,1.05
2018-08-05,Piedade,Sudoeste,-23.717,-47.4142,17.05,21.2,12.95,80.17,5.34,2.59,13.4,0.62,0.96
2018-08-06,Piedade,Sudoeste,-23.717,-47.4142,14.41,16.89,12.02,91.51,3.53,1.83,13.01,8.52,1.43
2018-08-07,Piedade,Sudoeste,-23.717,-47.4142,15.3,23.23,10.46,80.8,11.93,5.42,11.47,0.43,2.05
2018-08-08,Piedade,Sudoeste,-23.717,-47.4142,18.43,27.16,11.44,75.24,14.87,6.67,12.88,4.67,1.36
2018-08-09,Piedade,Sudoeste,-23.717,-47.4142,17.87,25.35,10.83,80.49,9.84,4.56,14.12,0.79,2.99
2018-08-10,Piedade,Sudoeste,-23.717,-47.4142,12.27,20.54,6.0,69.45,19.69,8.42,5.87,0.0,2.42
2018-08-11,Piedade,Sudoeste,-23.717,-47.4142,12.72,22.49,5.64,66.95,18.52,8.13,5.34,0.0,1.31
2018-08-12,Piedade,Sudoeste,-23.717,-47.4142,13.59,22.49,7.4,75.74,16.06,7.1,8.59,0.0,2.25
2018-08-13,Piedade,Sudoeste,-23.717,-47.4142,15.7,25.16,9.61,73.89,18.95,8.37,9.96,0.02,2.4
2018-08-14,Piedade,Sudoeste,-23.717,-47.4142,17.63,28.24,10.25,66.29,20.1,8.83,9.43,0.03,1.53
2018-08-15,Piedade,Sudoeste,-23.717,-47.4142,16.64,25.59,9.63,74.43,13.54,6.04,11.32,0.13,2.67
2018-08-16,Piedade,Sudoeste,-23.717,-47.4142,16.49,22.84,12.98,76.55,11.84,5.37,11.93,0.09,3.39
2018-08-17,Piedade,Sudoeste,-23.717,-47.4142,16.61,23.17,12.56,80.03,11.72,5.3,12.64,0.51,2.91
2018-08-18,Piedade,Sudoeste,-23.717,-47.4142,17.73,25.53,12.64,75.19,17.99,8.05,12.34,0.18,1.92
2018-08-19,Piedade,Sudoeste,-23.717,-47.4142,18.74,27.19,11.7,66.4,19.01,8.48,11.01,0.02,1.42
2018-08-20,Piedade,Sudoeste,-23.717,-47.4142,20.17,29.38,12.48,58.4,19.78,8.79,10.19,0.02,1.23
2018-08-21,Piedade,Sudoeste,-23.717,-47.4142,20.64,29.41,13.47,56.92,18.81,8.37,10.29,0.1,1.44
2018-08-22,Piedade,Sudoeste,-23.717,-47.4142,19.77,27.31,14.88,63.87,10.62,4.92,11.66,0.08,1.13
2018-08-23,Piedade,Sudoeste,-23.717,-47.4142,20.64,28.71,15.55,62.55,16.09,7.32,12.55,0.05,1.29
2018-08-24,Piedade,Sudoeste,-23.717,-47.4142,22.43,31.36,15.4,60.53,10.78,5.05,13.21,3.56,2.3
2018-08-25,Piedade,Sudoeste,-23.717,-47.4142,20.0,26.71,14.38,79.15,10.37,4.83,15.96,7.21,2.7
2018-08-26,Piedade,Sudoeste,-23.717,-47.4142,14.43,20.3,10.01,73.51,11.29,5.11,9.39,0.05,3.21
2018-08-27,Piedade,Sudoeste,-23.717,-47.4142,14.89,23.49,9.49,73.26,16.64,7.41,9.55,0.03,3.25
2018-08-28,Piedade,Sudoeste,-23.717,-47.4142,18.69,28.25,11.98,71.26,19.77,8.8,12.3,0.01,1.95
2018-08-29,Piedade,Sudoeste,-23.717,-47.4142,19.78,28.83,12.24,65.47,21.38,9.52,11.57,0.01,1.15
2018-08-30,Piedade,Sudoeste,-23.717,-47.4142,21.66,29.82,13.69,56.91,21.03,9.42,11.76,0.01,1.99
2018-08-31,Piedade,Sudoeste,-23.717,-47.4142,22.64,31.23,14.15,50.83,21.88,9.63,10.43,0.02,1.79
2018-09-01,Piedade,Sudoeste,-23.717,-47.4142,23.14,32.42,15.41,50.81,20.86,9.46,11.16,0.03,1.71
2018-09-02,Piedade,Sudoeste,-23.717,-47.4142,23.87,33.04,15.5,52.92,16.51,7.52,12.28,0.0,2.16
2018-09-03,Piedade,Sudoeste,-23.717,-47.4142,17.68,23.52,12.29,75.36,7.48,3.65,13.1,1.52,2.71
2018-09-04,Piedade,Sudoeste,-23.717,-47.4142,14.54,20.98,10.12,75.2,9.28,4.41,9.65,5.23,2.91
2018-09-05,Piedade,Sudoeste,-23.717,-47.4142,14.08,21.28,9.78,72.11,15.58,6.96,8.18,0.72,3.05
2018-09-06,Piedade,Sudoeste,-23.717,-47.4142,16.38,26.85,9.52,65.51,23.18,10.16,8.13,0.01,2.7
2018-09-07,Piedade,Sudoeste,-23.717,-47.4142,18.67,30.22,10.24,64.63,23.4,10.22,9.62,0.0,2.01
2018-09-08,Piedade,Sudoeste,-23.717,-47.4142,19.17,30.17,11.66,65.71,23.23,10.21,10.55,0.01,2.47
2018-09-09,Piedade,Sudoeste,-23.717,-47.4142,19.25,29.53,12.48,66.64,22.24,9.83,11.13,0.0,2.88
2018-09-10,Piedade,Sudoeste,-23.717,-47.4142,19.02,28.17,12.9,66.71,22.73,10.1,11.5,0.0,2.88
2018-09-11,Piedade,Sudoeste,-23.717,-47.4142,18.25,27.17,12.7,69.16,21.45,9.59,11.52,0.0,3.56
2018-09-12,Piedade,Sudoeste,-23.717,-47.4142,18.87,28.04,13.53,68.52,19.88,8.85,11.95,0.01,3.63
2018-09-13,Piedade,Sudoeste,-23.717,-47.4142,19.72,29.16,13.33,70.89,20.44,9.12,13.31,6.78,2.55
2018-09-14,Piedade,Sudoeste,-23.717,-47.4142,19.97,28.58,14.6,76.88,2.7,1.34,14.96,6.29,2.4
2018-09-15,Piedade,Sudoeste,-23.717,-47.4142,19.33,25.68,15.07,80.71,10.28,4.67,15.4,10.47,1.9
2018-09-16,Piedade,Sudoeste,-23.717,-47.4142,18.41,26.4,12.87,73.42,19.39,8.66,12.7,0.58,2.69
2018-09-17,Piedade,Sudoeste,-23.717,-47.4142,16.63,19.54,13.55,84.71,6.06,3.01,13.93,6.09,1.69
2018-09-18,Piedade,Sudoeste,-23.717,-47.4142,20.71,25.98,17.35,82.98,13.22,6.16,17.43,2.46,2.53
2018-09-19,Piedade,Sudoeste,-23.717,-47.4142,22.43,28.06,16.61,75.69,19.94,9.02,17.44,6.33,1.33
2018-09-20,Piedade,Sudoeste,-23.717,-47.4142,20.87,25.1,18.01,84.69,8.5,4.1,18.09,7.94,1.37
