data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2023-05-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.73,21.71,10.48,83.6,17.32,7.58,11.71,0.01,1.52
2023-05-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.81,24.46,9.18,78.55,17.33,7.55,11.63,0.02,1.18
2023-05-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.01,24.64,10.44,73.26,15.34,6.78,11.53,0.08,1.23
2023-05-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.71,23.7,12.77,73.43,13.07,5.9,12.49,0.05,1.31
2023-05-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.97,24.52,13.32,81.11,15.57,7.01,14.15,0.01,1.44
2023-05-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.99,24.96,11.75,82.97,15.15,6.83,14.9,0.03,1.6
2023-05-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.82,25.76,13.12,81.93,15.15,6.86,15.35,0.05,1.37
2023-05-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.16,26.14,13.36,76.18,15.87,7.13,14.33,0.14,1.66
2023-05-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.92,26.15,14.68,72.08,15.15,6.85,14.37,0.3,2.11
2023-05-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.25,23.07,14.85,88.6,6.66,3.15,16.24,8.41,2.05
2023-05-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.46,19.61,14.41,90.94,7.95,3.73,14.91,4.57,3.34
2023-05-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.18,20.0,13.75,89.79,7.11,3.44,14.42,2.91,2.38
2023-05-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.74,20.76,14.91,93.69,2.69,1.44,15.68,18.88,1.26
2023-06-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.72,20.96,14.24,92.16,10.01,4.67,15.36,4.12,1.85
2023-06-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.28,21.45,13.32,89.49,13.47,6.11,14.45,0.36,1.62
2023-06-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.74,23.88,12.11,83.02,16.0,7.09,13.49,0.11,1.29
2023-06-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.29,24.09,11.02,74.14,16.12,7.11,12.23,0.15,1.49
2023-06-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.55,22.83,12.08,79.65,15.15,6.59,12.57,0.23,1.48
2023-06-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.34,22.76,12.58,83.13,15.39,6.77,12.94,0.16,1.28
2023-06-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.81,23.45,11.73,78.36,15.29,6.77,12.48,0.1,1.17
2023-06-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.69,23.65,10.28,73.24,15.13,6.66,11.38,0.13,1.21
2023-06-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.38,24.66,12.37,75.25,15.67,6.96,12.52,0.05,2.51
2023-06-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.0,24.88,13.41,71.08,16.0,7.08,12.22,0.05,3.12
2023-06-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.34,25.4,12.86,68.11,15.17,6.76,11.98,0.01,3.4
2023-06-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.7,26.05,12.91,76.97,13.57,6.08,14.03,0.31,1.44
2023-06-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.91,19.36,15.56,94.54,4.11,2.1,16.09,6.42,2.06
2023-06-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.08,20.14,15.23,92.81,3.69,1.92,15.84,7.46,1.96
2023-06-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.92,19.56,14.98,94.3,2.77,1.44,16.0,7.59,1.77
2023-06-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.43,18.35,9.34,87.81,8.07,3.71,12.27,0.35,3.7
2023-06-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,12.2,18.86,6.92,81.8,12.62,5.57,8.7,0.17,2.24
2023-06-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.67,18.74,10.66,87.26,12.6,5.59,11.35,0.62,1.31
2023-06-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.3,19.47,11.74,86.54,13.68,6.08,11.87,0.38,1.82
2023-06-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.45,22.99,10.62,82.13,15.09,6.66,12.07,0.04,1.17
2023-06-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.92,23.08,8.95,75.51,15.38,6.83,10.96,0.0,1.23
2023-06-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.34,24.28,11.8,71.28,14.17,6.39,11.6,0.03,1.93
2023-06-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.91,25.23,13.46,69.91,12.62,5.74,11.86,0.03,1.88
2023-06-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.49,25.44,13.52,70.59,15.1,6.8,12.59,0.02,1.98
2023-06-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.24,26.78,13.53,67.08,15.43,6.9,12.42,0.03,1.47
2023-06-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.39,26.69,14.06,62.01,15.71,7.01,11.41,0.03,1.36
2023-06-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.94,25.2,12.53,68.43,15.74,6.95,11.5,0.06,2.26
2023-06-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.04,25.14,12.98,71.91,15.4,6.82,12.44,0.04,2.81
2023-06-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.62,21.68,13.37,85.21,10.86,4.9,13.97,2.61,2.17
2023-06-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.76,22.51,13.63,87.82,10.94,5.06,14.49,1.04,1.77
2023-07-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.14,23.72,12.78,84.69,12.48,5.69,14.19,0.17,1.47
2023-07-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.28,21.71,12.7,86.66,14.22,6.39,13.86,0.31,1.87
2023-07-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.89,19.65,11.7,83.64,11.29,5.16,11.91,0.23,2.29
2023-07-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.01,21.72,8.23,77.84,16.07,7.0,9.43,0.03,1.61
2023-07-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.05,23.31,7.91,73.35,15.81,6.95,9.71,0.01,1.58
2023-07-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.13,23.98,10.58,63.84,15.84,6.96,8.57,0.04,2.18
2023-07-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.97,24.52,10.65,60.38,15.64,6.89,8.57,0.02,2.38
2023-07-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.15,25.34,12.2,64.96,13.01,5.86,10.86,1.44,3.01
2023-07-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.47,22.83,14.88,89.08,5.16,2.54,15.49,2.37,1.08
2023-07-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.54,24.88,13.44,83.42,7.44,3.49,15.42,0.58,1.86
2023-07-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.15,26.64,16.2,76.45,11.31,5.16,15.41,0.04,1.72
2023-07-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.74,28.21,14.91,65.68,14.29,6.44,13.3,0.02,2.95
2023-07-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.01,25.28,14.2,56.1,15.72,6.95,10.66,0.0,6.38
2023-07-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.42,17.47,10.37,74.58,15.84,6.92,8.6,0.03,2.5
2023-07-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.92,22.8,9.7,71.07,16.49,7.15,8.6,0.0,1.26
2023-07-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.55,25.43,8.41,68.01,12.73,5.67,9.16,0.0,1.69
2023-07-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.02,25.44,13.48,72.83,12.21,5.53,12.56,0.0,1.9
2023-07-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.15,20.86,13.84,87.55,5.1,2.49,13.95,0.01,2.26
2023-07-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.45,19.4,13.47,88.39,5.95,2.93,13.42,0.11,3.28
2023-07-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.61,23.05,13.28,82.82,12.47,5.74,13.27,0.02,3.25
2023-07-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.36,25.17,12.52,80.53,15.31,6.95,13.34,0.0,1.96
2023-07-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.39,25.35,11.68,76.74,14.81,6.68,12.56,0.0,1.31
2023-07-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.11,25.84,12.09,69.01,15.1,6.75,11.69,0.0,1.68
2023-07-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.7,26.88,12.63,67.25,15.63,6.98,11.57,0.0,1.23
2023-07-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.13,26.79,12.44,66.69,13.4,6.0,11.93,0.0,1.34
2023-07-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.25,28.09,13.96,66.02,15.85,7.16,12.86,0.0,1.83
2023-07-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.46,26.93,14.8,71.03,13.26,6.0,13.34,0.16,2.29
2023-07-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.15,28.29,14.63,76.13,13.49,6.16,14.75,0.93,2.32
2023-07-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.49,18.48,13.15,87.95,7.75,3.66,13.4,1.59,3.19
2023-07-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.69,21.34,12.37,83.89,11.52,5.29,12.64,0.03,2.06
2023-07-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.44,25.76,11.85,77.9,15.52,6.92,12.62,0.01,1.32
2023-08-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.74,25.46,12.79,81.91,14.3,6.34,14.04,0.04,1.67
2023-08-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.42,28.99,11.19,65.93,17.76,7.79,11.64,0.01,1.34
2023-08-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.44,28.72,13.39,63.21,18.2,7.94,11.0,0.0,2.17
2023-08-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.42,25.66,12.11,77.71,17.61,7.68,12.6,0.05,1.14
2023-08-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.99,28.69,13.19,64.61,18.41,8.0,10.46,0.01,1.43
2023-08-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.55,30.82,11.76,65.06,18.31,8.05,12.04,0.01,1.14
2023-08-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.93,30.85,15.89,54.34,18.25,8.08,11.0,0.03,3.18
2023-08-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.33,21.89,14.46,88.27,7.64,3.67,15.24,1.59,3.87
2023-08-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.39,28.13,14.67,78.53,12.35,5.7,14.76,1.88,2.38
2023-08-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.28,30.41,14.49,67.67,13.89,6.35,13.89,0.2,2.22
2023-08-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.76,31.98,16.43,60.9,16.78,7.51,13.67,0.47,2.91
2023-08-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.15,32.42,16.8,59.74,11.83,5.42,13.51,0.45,2.7
2023-08-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.16,20.11,13.75,87.88,6.51,3.1,14.03,5.65,3.45
2023-08-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.37,24.95,13.86,84.44,8.18,3.8,14.38,1.0,2.54
2023-08-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.49,26.79,15.1,82.09,12.2,5.59,15.88,0.24,2.01
2023-08-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.76,26.85,16.61,78.89,13.8,6.37,16.36,0.05,1.3
2023-08-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.68,28.63,16.08,67.78,16.95,7.68,14.63,0.01,1.45
2023-08-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.76,30.64,16.75,56.77,18.44,8.28,12.8,0.01,3.1
2023-08-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.79,28.81,15.75,63.5,13.4,6.11,12.77,0.13,3.93
2023-08-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.42,27.32,15.57,68.43,13.7,6.31,13.47,0.05,1.94
2023-08-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.85,28.7,15.54,66.94,17.5,7.83,13.49,0.03,2.66
2023-08-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.41,31.67,14.82,53.5,20.6,9.09,10.66,0.0,2.5
2023-08-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.2,33.72,17.79,42.27,18.4,8.24,10.87,0.0,4.38
2023-08-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.07,33.42,20.56,47.5,15.05,6.7,13.13,0.91,4.35
2023-08-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.96,24.82,14.97,83.74,9.31,4.22,15.88,8.03,2.88
2023-08-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.47,17.13,12.86,87.56,5.36,2.67,12.39,14.06,4.2
2023-08-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.03,15.16,11.71,85.94,3.54,1.87,10.69,8.84,3.66
2023-08-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.56,16.78,11.55,88.28,7.02,3.42,11.56,7.41,3.05
2023-08-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.04,21.55,12.15,85.48,12.76,5.87,13.31,0.33,1.6
2023-08-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.22,25.53,13.92,77.68,18.0,8.11,13.57,0.03,1.97
2023-08-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.22,26.02,12.85,75.53,18.35,8.21,12.94,0.01,1.62
2023-09-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.97,28.49,12.0,77.51,20.3,8.94,14.05,0.02,1.85
2023-09-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.42,32.1,15.14,70.11,13.98,6.47,16.64,10.16,2.17
2023-09-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.12,30.96,18.66,72.27,17.92,8.19,18.29,5.07,2.51
2023-09-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.03,33.2,20.66,65.14,16.68,7.7,18.3,2.68,3.12
2023-09-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.91,27.56,15.7,82.36,8.26,3.98,17.62,2.32,4.0
2023-09-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.04,20.99,15.06,86.89,11.36,5.38,14.68,3.07,4.06
2023-09-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.34,27.67,14.6,78.96,18.54,8.47,14.93,0.5,2.72
2023-09-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.74,30.84,14.77,66.01,21.66,9.75,14.93,0.0,2.19
2023-09-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.25,30.49,17.77,63.45,12.52,5.78,15.01,0.0,2.61
2023-09-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.57,28.41,17.09,77.58,13.69,6.31,16.91,0.04,2.38
2023-09-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.71,31.62,16.13,68.35,22.02,9.87,15.24,0.02,1.77
2023-09-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.6,32.24,16.22,50.74,23.45,10.4,11.59,0.0,1.98
2023-09-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.01,34.6,17.63,48.83,23.06,10.37,13.14,0.05,2.78
2023-09-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.49,25.29,14.02,71.27,4.68,2.36,14.85,7.79,3.47
2023-09-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.3,22.88,13.06,78.19,16.72,7.5,11.99,1.19,2.77
2023-09-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.81,31.35,11.74,67.68,23.19,10.27,12.69,0.03,1.81
2023-09-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.41,34.02,16.64,60.5,23.59,10.57,14.74,0.01,1.82
2023-09-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.09,34.58,19.0,57.73,21.39,9.76,16.11,0.45,1.89
2023-09-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.77,34.21,19.1,55.82,21.6,9.76,13.54,0.05,1.51
2023-09-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.77,32.17,16.79,69.89,19.2,8.77,15.64,0.04,1.78
2023-09-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.35,33.0,16.58,68.26,20.02,9.12,15.69,0.02,1.47
2023-09-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.87,35.47,18.38,57.69,22.74,10.36,15.3,0.0,1.75
2023-09-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.17,34.83,19.71,61.51,22.86,10.34,15.84,0.0,1.55
2023-09-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.32,37.84,19.58,50.55,24.19,10.98,15.46,0.0,2.01
2023-09-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.07,31.64,20.13,74.81,18.12,8.38,18.75,0.97,2.96
2023-09-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.31,37.04,19.84,64.51,19.28,8.92,18.52,0.51,1.67
2023-09-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.79,37.53,17.55,60.56,13.8,6.35,17.26,11.03,4.96
2023-09-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.04,21.06,14.76,82.43,5.83,2.88,13.89,8.29,4.33
2023-09-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.17,27.52,14.68,78.34,13.16,6.17,14.81,0.45,3.38
2023-09-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.4,31.32,15.85,77.87,16.39,7.5,16.71,11.97,2.33
2023-10-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.6,26.52,17.24,90.57,5.2,2.67,18.95,37.43,2.69
2023-10-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.82,26.17,16.45,85.74,6.68,3.34,17.14,1.67,2.05
2023-10-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.81,29.09,16.0,82.5,14.93,6.94,17.29,0.34,1.75
2023-10-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.82,31.3,18.3,73.45,10.7,5.15,19.17,6.94,2.84
2023-10-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.95,31.1,18.52,81.3,13.59,6.3,19.21,19.58,2.49
2023-10-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.84,30.27,17.73,80.1,19.07,8.79,19.95,1.6,1.61
2023-10-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.18,32.7,18.58,73.61,13.22,6.1,20.63,35.3,3.71
2023-10-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.97,27.96,17.02,86.72,9.79,4.84,19.46,15.85,1.67
2023-10-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.04,22.6,16.71,90.92,12.26,5.91,18.47,17.19,2.99
2023-10-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.17,24.71,15.91,85.82,17.95,8.25,16.51,2.18,2.93
2023-10-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.27,31.38,15.67,76.6,26.89,12.12,18.34,0.11,1.84
2023-10-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.04,32.73,17.02,73.16,8.47,4.14,18.4,23.54,3.7
2023-10-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.71,21.38,15.14,88.65,8.21,4.1,15.75,10.0,3.72
2023-10-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.55,21.71,15.1,88.27,6.85,3.39,15.49,5.91,3.92
2023-10-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.73,25.68,15.62,86.62,16.75,7.88,17.27,0.59,2.34
2023-10-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.95,31.14,17.12,79.71,22.1,10.24,19.72,15.04,1.21
2023-10-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.71,29.9,19.97,78.34,9.42,4.7,19.35,0.58,2.45
2023-10-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.91,23.9,16.74,87.76,12.28,5.89,17.71,4.08,3.13
2023-10-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.31,22.59,15.85,86.36,10.54,5.12,15.85,1.72,3.18
2023-10-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.31,23.62,15.63,86.6,8.65,4.17,15.89,0.57,2.95
2023-10-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.5,24.35,15.14,85.24,14.58,6.89,15.76,0.59,3.2
2023-10-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.5,27.04,14.03,82.98,22.38,10.18,16.15,0.16,2.39
2023-10-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.45,30.98,15.37,79.11,25.64,11.65,18.0,0.02,1.7
2023-10-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.47,32.13,19.59,75.11,20.39,9.26,20.17,0.75,1.98
2023-10-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.17,25.91,18.07,88.07,10.54,5.15,19.02,5.93,2.1
2023-10-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.3,26.28,17.28,86.53,10.52,5.04,17.79,3.69,2.41
2023-10-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.77,28.1,17.18,85.53,14.87,6.92,18.04,6.89,2.67
2023-10-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.86,31.48,18.83,75.29,15.77,7.23,19.62,0.82,2.67
2023-10-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.04,28.25,20.73,77.49,9.76,4.78,19.69,13.86,4.55
2023-10-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.42,31.31,20.75,75.83,18.91,8.84,20.45,2.43,2.45
2023-10-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.87,28.52,20.29,81.11,11.82,5.71,20.2,11.53,2.19
2023-11-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.5,24.7,17.17,86.91,12.76,6.12,18.1,5.2,3.13
2023-11-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.48,26.51,16.72,84.67,15.69,7.34,17.57,1.15,2.55
2023-11-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.86,31.64,18.0,76.49,17.4,8.05,19.89,11.12,3.41
2023-11-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.94,27.77,15.95,75.69,24.89,11.33,16.93,2.41,2.71
2023-11-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.78,23.77,12.92,80.38,27.87,12.4,14.13,0.08,2.49
2023-11-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.32,23.61,12.96,77.43,30.03,13.26,12.97,0.05,2.76
2023-11-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.99,26.74,13.83,77.33,28.12,12.61,14.45,0.01,2.76
2023-11-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.51,31.26,13.42,65.88,30.12,13.45,14.5,0.0,1.39
2023-11-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.82,33.08,17.64,62.22,24.01,11.02,16.38,0.12,2.03
2023-11-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.34,30.37,18.88,80.09,22.08,10.22,19.22,3.09,1.96
2023-11-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.37,35.01,19.13,62.59,27.98,12.83,18.23,0.06,1.66
2023-11-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.52,36.4,21.65,53.32,27.58,12.63,16.95,0.33,1.96
2023-11-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.77,37.67,21.28,61.03,26.74,12.19,18.69,0.46,1.68
2023-11-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.31,38.59,21.87,65.37,24.35,11.16,19.19,2.81,2.06
2023-11-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.69,37.58,20.61,67.42,26.64,12.22,19.26,5.78,1.16
2023-11-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.66,35.03,21.75,54.02,19.43,8.89,17.46,0.01,2.85
2023-11-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,30.07,38.12,22.91,53.83,21.64,9.74,18.38,0.16,2.07
2023-11-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,30.12,37.69,24.32,51.18,23.02,10.64,17.97,4.02,4.12
2023-11-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.96,29.61,19.13,77.29,7.82,3.76,19.5,15.73,2.85
2023-11-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,25.76,18.95,86.11,13.98,6.65,18.45,2.98,3.84
2023-11-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.09,30.8,18.94,80.5,20.54,9.59,20.12,1.71,1.98
2023-11-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.44,30.66,20.96,79.43,23.25,10.98,21.27,3.46,2.2
2023-11-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.56,30.5,19.94,76.99,13.68,6.62,19.85,5.22,3.73
2023-11-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.72,24.05,15.91,80.58,9.26,4.7,16.11,2.59,4.0
